id,reason
370b28e6-5c76-4c69-992e-8d2bb126a598,no_nb06_record
370c726a-9bf3-48a2-937e-4ff6515e4430,no_nb06_record
3710f09f-0786-42da-bdd6-cdfd163fc127,no_nb06_record
37188436-fa35-4ed0-b875-6ef310c9bb5a,no_nb06_record
371e99f5-eb89-479e-b524-27055a1c36d1,no_nb06_record
371f85e0-a867-441d-8bb6-4b8b3d85b7e6,no_nb06_record
372845ac-b090-462a-a74d-7a70d7207bc3,no_nb06_record
372bacbb-ab2c-464a-ad38-bd2034393bec,no_nb06_record
3734dd59-5456-4395-ae54-dc1121a05e84,no_nb06_record
37382328-c276-40ac-b4f8-6fd9ec32b912,no_nb06_record
37447671-8863-43ea-8861-3e19e9fed529,no_nb06_record
374a8cfa-6956-45da-bcb6-48698ce5faec,no_nb06_record
375b8284-b2a8-4fba-a3c4-51f916184263,no_nb06_record
375ffc35-d0d1-4a63-8fb1-a399a37bd5c6,no_nb06_record
3774fc34-41a5-484b-9b72-432d230dec03,no_nb06_record
37798fb3-a601-4df5-9923-6015ecf3661e,no_nb06_record
37894f3f-62ee-408f-9341-0572f2cea977,no_nb06_record
3797b5fd-9ff3-4971-8e14-81817a335789,standalone_vl_invalid(vulnerability)
37ad4b30-2327-4d13-8ed5-f19017979d66,no_nb06_record
37c06ea3-4970-417e-9040-0147109fea92,no_nb06_record
37c500d8-37bc-459d-958d-9d3b7a84a23b,no_nb06_record
37c51a47-1a06-4f3e-b00d-c5e3765b941f,no_nb06_record
37c95f12-e4dd-4d0c-81a8-ae03dd2f6c6f,no_nb06_record
37dab0ad-71b9-4b92-b1af-86446adf756d,no_nb06_record
37db8806-428d-45b9-81f6-04a5d20eb770,no_nb06_record
37de7238-efa1-4102-8ca7-08cf63136ab3,no_nb06_record
3805c2c4-4ab1-4bf9-8297-0ba5d34d4eb6,no_nb06_record
380ca532-396d-432f-856e-ce962e934692,no_nb06_record
3810410c-9069-4795-8bf3-c74d6707279c,no_nb06_record
381f3cb2-ab72-4216-8243-625f04fa6a80,no_nb06_record
382a102f-51df-452d-b6e5-348d6648fa9d,no_nb06_record
382a3510-f86b-4be5-a088-207f738292b2,no_nb06_record
382df6cd-c068-47bb-a3a9-ca7ada4bcd23,no_nb06_record
3833e807-7be1-48de-a961-07de2d750086,no_nb06_record
38479775-406f-4589-8ee8-3d536568377c,no_nb06_record
384c4564-2fa2-4685-91d2-b092dc10ca90,no_nb06_record
384f3be8-e62d-4cb1-a84c-75f4849ccfd7,no_nb06_record
38696db4-dace-400f-b048-9431c849de1d,no_nb06_record
3869e997-3c45-4c49-9618-58c0e3ed972f,no_nb06_record
3871d940-3d4f-405b-912d-8141d7bd949e,no_nb06_record
38721cde-fc51-42ce-afd9-9f5958074441,no_nb06_record
38772da7-c0b0-477e-a60e-a385a9dd4d64,no_nb06_record
387c9570-a3eb-43b2-b622-735555b158a8,no_nb06_record
387ebdd9-1b2c-4a6e-86ca-c59526e73057,no_nb06_record
3883240c-1427-4a3f-9c75-25ceea92ff69,no_nb06_record
388ac2b4-22e6-4971-a940-8b6199d7a43f,no_nb06_record
38958cd5-c20a-4f80-be2f-8cad061f04e9,no_nb06_record
389647f2-0e5e-4473-a9eb-e73be14fbbf6,no_nb06_record
38971712-b3ed-4242-b86a-674bc967c528,no_nb06_record
389d946b-d8dd-4961-8085-6b655d93cc24,no_nb06_record
389f202e-1789-4b13-8b8e-5b0c7a9a92de,no_nb06_record
38b748e6-3f5f-4316-a3e4-50891324ca47,no_nb06_record
38b99be2-5046-4053-8150-8ea01abdf316,no_nb06_record
38bb5399-caa4-4c63-a12c-0eafa6a7e86f,no_nb06_record
38c006c0-5077-4b66-8918-1fcb64fba406,no_nb06_record
38cc86f1-ba01-45be-bd4b-94af281d8520,no_nb06_record
38e74266-59fe-4f33-9d2a-48c4ed540fb5,no_nb06_record
38e811e5-1451-4709-b76b-49b067934ace,no_nb06_record
38ec0501-8f05-4382-8b30-a0d4321cbecc,no_nb06_record
38fa4002-99bb-42b5-857f-7b41180bbdc9,no_nb06_record
390519f9-0550-43ae-930b-444a3e2e07e8,no_nb06_record
39056c79-3267-42d3-98cd-595ac6d91578,no_nb06_record
391344c8-3de1-48d6-8f7e-ac3a1d5c3c2a,no_nb06_record
391c14fa-68b0-46b1-b3a8-422088698f0b,no_nb06_record
3921aa04-9ecd-44c6-a563-0c72f85dadb9,no_nb06_record
393137df-d8c1-466e-a64e-f94879fa0e5f,no_nb06_record
39381682-8798-4521-8af3-e99e3716717b,no_nb06_record
393911dc-d20d-43f8-ab5e-44b9abf714a6,no_nb06_record
3940b15e-c608-4dec-88c7-e57fae101fb9,no_nb06_record
396246a3-c5d5-42e4-8684-90d1b8dddf1d,no_nb06_record
3963113f-45be-4f3b-b395-79013b3ddae7,no_nb06_record
396a0fdb-7015-4fff-af26-6f775af87478,no_nb06_record
396ccfb5-83ac-4361-ba55-7846432fff48,no_nb06_record
397067b5-bc93-42bd-8f80-19c21079fed0,no_nb06_record
397220a3-2e51-4ce3-912d-4a45511207b4,no_nb06_record
3973a719-e9e1-479c-9f30-f5115a80e064,no_nb06_record
397c0d00-0b18-41bc-8d11-c08945d63be3,no_nb06_record
3983b6ea-3017-4b73-bcc5-9bd6cd66c576,standalone_vl_invalid(loss)
39877133-028e-4ebd-a8ce-2822ff79a31b,no_nb06_record
398dd839-9c52-485c-a542-5af864f9e009,no_nb06_record
398e6f74-a3d1-4578-9402-bda52dc7e7a5,no_nb06_record
398f2f28-fd35-4c54-80ef-c38b3cafaeaa,no_nb06_record
399ea435-32f2-466c-b338-a9f13c24888c,no_nb06_record
39a09969-9c8f-4593-9228-7bf8dd801923,no_nb06_record
39a9c3c0-dd7f-48c7-bc68-c93b3ad8f785,no_nb06_record
39b12384-c416-4f10-baf9-eb0dd79530a0,no_nb06_record
39bd583c-b41d-44d3-a29e-33eb49b70f57,no_nb06_record
39eb7db3-29e7-46c3-ba55-d8bab0155c02,no_nb06_record
39f668fd-fc5e-4386-9fba-29bd9b528b02,no_nb06_record
39fe9baa-9f50-4117-a5f9-6c97a059f3d6,no_nb06_record
39ff9d88-db28-4737-bef9-05a4b1c89e02,no_nb06_record
3a14cf23-6ef7-4f9b-966b-4633ecd91f92,no_nb06_record
3a1dda7a-f4a5-4e69-9d48-f8149c002068,no_nb06_record
3a2024ab-d0c6-40ca-ba95-494a9e2469f8,no_nb06_record
3a2abd2a-5fc3-410f-ba1a-b9ffb31a7da6,no_nb06_record
3a2d38bf-d0d2-4364-a70a-02dddc300157,no_nb06_record
3a2e2c4d-043a-48c1-b69b-5a1edf4212ae,no_nb06_record
3a4318e7-ce69-4e55-b377-f1701bc49c2f,no_nb06_record
3a434fed-4732-48cd-b002-e5c5553f8a85,no_nb06_record
3a45bb0e-d24a-4a22-b5f8-71aba7da65ad,no_nb06_record
3a51bb59-75f5-401f-8334-5068749d9f5b,no_nb06_record
3a5d6b4c-c835-40e1-8a78-6b0171bac4b6,no_nb06_record
3a6f9952-1175-42c4-a34e-be13b01f24cc,no_nb06_record
3a7162cc-55cb-40a7-ad08-4e2cd5b81a9b,no_nb06_record
3a73275c-18ad-4cf6-b5bb-24a8928ea567,no_nb06_record
3a84e618-de09-4295-a9ce-d26f72a50577,no_nb06_record
3a8c9c7f-c6a1-4727-b750-31eea0f67a0b,no_nb06_record
3a9077db-2d4f-486e-92ee-bbeb6b530a2f,no_nb06_record
3a9e8774-6e79-437f-b320-3b477a86afe4,no_nb06_record
3ab31e74-23b7-4ca0-9a16-4826d26b097d,no_nb06_record
3ac469ce-24e3-4690-847e-b124a54ec322,no_nb06_record
3ac4708c-6e8a-4bb2-86f0-1fc3add27d49,no_nb06_record
3ac9b527-dff2-4b9f-a16e-476aa821896a,no_nb06_record
3ad64b12-77c5-4e02-a968-06b111474915,no_nb06_record
3ae37fb0-39bf-41bf-bd46-4eed308b9083,no_nb06_record
3aeadb87-f70a-41ba-b77a-5134a6434af2,no_nb06_record
3aedfb72-8481-48e5-b939-2f278bb5ea0d,no_nb06_record
3af7aa97-3195-4fc1-9dd7-afd6ce020aca,no_nb06_record
3afba084-4424-4efa-8b22-8454fc7708eb,no_nb06_record
3afc8833-3934-44bd-a1fd-dd280fbe621f,no_nb06_record
3afdf561-0b5e-4da1-a9f2-752170c0b6f1,no_nb06_record
3b075eeb-8ce6-46a8-b5ee-23b622320675,standalone_vl_invalid(loss)
3b099507-ce1d-4c25-b38a-ef22cb97820c,no_nb06_record
3b111729-a7ab-47d8-a696-d040ad7edd07,no_nb06_record
3b140267-019d-4acf-babc-d1fb549826a9,no_nb06_record
3b1887df-697e-4f15-9de8-361199ebad70,no_nb06_record
3b1a56ea-3241-4b01-97c7-0859a5bbd03a,no_nb06_record
3b20786f-5a1c-4ac4-ad57-379dca0ca76a,no_nb06_record
3b20e839-8fb5-480f-b4b3-c4b6a6008320,no_nb06_record
3b225394-a16b-4806-9db6-9ef975b3bd54,no_nb06_record
3b2594d2-5d11-4ff7-b621-78cd70a999f9,no_nb06_record
3b26182b-2ee3-4cc3-8f52-2bc4e5a43c15,no_nb06_record
3b28c598-b0c4-4f65-b9f8-9ad1607356df,no_nb06_record
3b28e3a6-16fc-4cab-81be-2fa086c0352f,no_nb06_record
3b2b880d-ca72-4114-8394-411bcc3107db,no_nb06_record
3b2d135c-712d-462b-a573-a761062457e9,no_nb06_record
3b2d5847-4f8f-41e8-9ada-eaeb83518ac4,no_nb06_record
3b2e3e15-6585-4501-87f6-0d2905baac2a,no_nb06_record
3b3e8e8b-b940-4010-a879-c282a77c443f,no_nb06_record
3b509420-8e83-421f-a37b-6aaabb5d9c3c,no_nb06_record
3b518dd4-ba6c-4dc6-9b91-039f4e4e3e63,standalone_vl_invalid(loss)
3b5c6bc9-e877-47e5-a650-f26f27f4467a,no_nb06_record
3b6163f8-e86b-4b92-9089-92474e2010fa,no_nb06_record
3b627077-02e4-450f-b69a-71b4f2348664,no_nb06_record
3b66cb09-71e2-47ad-ab72-5f12e84c0201,no_nb06_record
3b71a814-2fa6-4d2d-8488-271d75f4d750,no_nb06_record
3b7760db-cf89-4397-96f2-f756e46bcd25,standalone_vl_invalid(loss)
3b80a93b-2e15-4ff9-acf5-19729119d3fe,no_nb06_record
3b825592-079d-4612-914a-35552cd2bb4f,no_nb06_record
3b993a32-1ce7-4db7-bace-463a0a0530cb,no_nb06_record
3b99c300-7871-4adb-ac34-47d8e1256a2e,no_nb06_record
3b9ecaf7-cd5e-453e-94a4-2a14fc9c0525,no_nb06_record
3ba74d77-08b3-47a9-ac5c-5c2bc2ab1fb3,no_nb06_record
3bb09722-9eb8-4693-81ba-22c9d2b96c76,no_nb06_record
3bb458a7-926f-4870-8a10-93a44cd46f54,no_nb06_record
3bb5d0bb-699b-401a-85c1-01a6dee75b37,no_nb06_record
3bb79ee8-eaf6-4a0e-8df4-f27a170c44e7,no_nb06_record
3bb8dc76-2f3c-4ee0-b74e-334ed4286751,no_nb06_record
3bbf2a0b-1e84-46de-b039-6f4214ed90c3,no_nb06_record
3bc21a65-bfba-444e-81f6-5a1a2045ca73,no_nb06_record
3bc9cec1-fc5f-46dd-a057-6e8e2a607f0c,no_nb06_record
3bcda114-7c54-40a8-b457-ff84e2c1288c,no_nb06_record
3bdccdf0-1e49-4174-a67c-d7d4104be92a,no_nb06_record
3bde1631-f4ab-4afe-93b2-f9016c0c5610,no_nb06_record
3be025ab-0d92-4271-91c9-c928667e8554,no_nb06_record
3be3ca3f-2b90-435f-865d-a3d8d0aa7cf7,no_actual_hevl_blocks
3be4b894-ce48-4ce5-b410-964332081346,no_nb06_record
3bf3db2e-522c-4ab6-b3dc-4a446195de03,no_nb06_record
3bf3e2e4-c0a7-4c06-9ab9-a7e70150265a,no_nb06_record
3bf43704-cc1a-47c6-b324-02ae678091e4,no_nb06_record
3bf6ae27-4492-41fd-9ac3-893cd474d0f2,no_nb06_record
3bf973ab-62b4-41a5-9109-82a4721f19df,no_nb06_record
3bfbb5a1-5d7a-42a8-8e5a-5ec834ed76cf,no_nb06_record
3c123b5e-6f90-43ea-97ca-d467bf9d7767,standalone_vl_invalid(loss)
3c12749b-e5c6-4040-8dbb-ed22bdee75ac,standalone_vl_invalid(loss)
3c16a8bf-f3f7-45ac-94d8-6d0c08d75ed6,no_nb06_record
3c182da0-075b-45af-a9f3-c66a3f76b430,no_nb06_record
3c1d9e1b-0473-43e7-ba13-877fd2fe84cf,no_nb06_record
3c204241-423f-4a54-99f4-70d8fdf8f658,no_nb06_record
3c2a73e2-ff81-4827-ace0-f9cf25834c14,no_nb06_record
3c2be13c-aaef-45a0-8b11-e30e1315c13e,no_nb06_record
3c2dfcc9-4111-40f3-8907-c65c82d842d7,no_nb06_record
3c376e91-c32e-4b64-828d-1a5c068f1d80,no_nb06_record
3c3d2801-f9da-4d97-ad9f-5674de8af48e,no_nb06_record
3c3d7c89-e063-4304-9a47-d6682b1bd974,no_nb06_record
3c3f2166-fd52-4611-a9b7-b5d455e55467,no_nb06_record
3c5259b1-c574-466a-8412-dab6234aaf96,no_nb06_record
3c663dd0-1696-42b2-805d-ec58be364467,no_nb06_record
3c6aaaa7-0169-48e2-9a00-e90cc5805f42,no_nb06_record
3c762ad4-7fc4-4065-b790-a21cff51a4fe,no_nb06_record
3c83f08c-9352-416b-aea2-e7b62e59b98c,no_nb06_record
3c8959ff-f5fe-4e05-9ca4-1175344c909b,no_nb06_record
3c8e6cf4-ab8b-47b1-8c2a-558e8be21300,no_nb06_record
3c9a8aeb-7402-45da-87c9-7c3a94535d24,no_nb06_record
3ca138a8-0832-47be-8908-5f9a95c330d9,no_nb06_record
3cad7a6c-89b4-43a9-b9cc-f08856a78512,no_nb06_record
3cb08900-d6f1-4b0e-b1d0-697c3db30236,no_nb06_record
3cb6f333-29f2-4a14-a5b4-ef2465ec81e9,no_nb06_record
3cbf99e7-9514-4439-8889-75a8e5125fd5,no_nb06_record
3cbfd36d-30f5-4274-811b-9994ad8aa8a6,no_nb06_record
3cc02b4a-748e-4b0e-98e5-7714664ee08e,no_nb06_record
3ccaf016-6a1e-45dc-a917-718f1ac3b6f9,no_nb06_record
3cce0af3-bb8a-488b-985a-5f76f9da9913,no_nb06_record
3cd13a91-84bf-45af-ad17-f4dfa4da0500,no_nb06_record
3cd4cff1-f1d1-40b1-a19f-2491c2c892b2,no_nb06_record
3cd85f64-2ed2-4f0f-9a72-668c4eb55e10,no_nb06_record
3cdf3eda-b925-4079-9c1e-83f7550b42f3,no_nb06_record
3ce9ac85-885b-42eb-8eb8-27aacb77629c,no_nb06_record
3cf5811a-e898-4190-9144-ffcfc576d62f,no_nb06_record
3d00c960-05d2-4615-8e79-084216c2dac0,no_nb06_record
3d01dca2-2491-4363-bb8c-ce4746d3a2ea,no_nb06_record
3d049202-8f12-433d-99e1-664dd48a3a9b,no_nb06_record
3d089404-9450-4306-ae7b-113a60fd5328,no_nb06_record
3d13cc5e-d4f4-43e5-950b-34df73c544e9,no_nb06_record
3d18e317-3d48-4eb0-83fa-c54c4231aa20,no_nb06_record
3d1a070c-8333-4455-a7a8-bb6df4520ad9,no_nb06_record
3d1b9d21-cd86-4b42-94cf-c30ea0409bce,no_nb06_record
3d203d83-34cc-4526-87d7-a3f19668934a,no_nb06_record
3d2494cd-3b32-43d6-8569-2ef2d3cef0ae,no_nb06_record
3d25b4db-4cfe-4815-8d07-ff41031b25f6,no_nb06_record
3d29a0da-48bf-4580-857c-0ea433d4da37,no_nb06_record
3d2f44aa-b9f2-4025-bcc2-ad4b44123df6,no_nb06_record
3d31b3bc-c6cc-4203-86c8-c7765fe3f941,no_nb06_record
3d381e54-96ba-4347-b0ed-d99c01b49a74,no_nb06_record
3d464216-a03c-4a5d-b729-ee8e7a7b12bf,no_nb06_record
3d473064-6778-4ed7-8e77-32dc0bfafd11,no_nb06_record
3d4b3145-9c6d-4bc5-8da4-eafe8f408c33,no_nb06_record
3d4fed1a-961c-4b07-928e-4b118318d208,no_nb06_record
3d51b759-71ed-4825-a48d-63ba8559ade2,standalone_vl_invalid(loss)
3d52017b-cbeb-4843-a971-6857a6f88c1f,no_nb06_record
3d536ac7-de65-47d1-8601-936a1a6bfe85,no_nb06_record
3d555b98-d91c-447d-b00f-23f223b3002c,no_nb06_record
3d5c75e6-1de5-44ad-9c7d-931abb1a7317,no_nb06_record
3d5e2457-5b46-47f1-9408-12addab96c7c,no_nb06_record
3d5fcde7-5716-4c65-9e86-8cd7605b2e90,no_nb06_record
3d7b3fbc-a990-47b3-a683-596230ed89a1,no_nb06_record
3d8047f8-599a-4aad-ab61-818c139daa5b,no_nb06_record
3d85248c-d02f-43e8-bf5f-3509f8c5a9dd,no_nb06_record
3d8dc60d-e102-47d1-84c7-bc98e7fb3d1d,no_nb06_record
3d9b037f-5112-4afd-92a7-190a9082bd80,no_nb06_record
3d9ef528-8d80-449f-b0f0-a40679e1312c,no_nb06_record
3da2104c-a060-40a7-bd59-2c3c37ef8893,no_nb06_record
3dacc245-fdde-41e9-89e5-e9e4bd39a3f0,no_nb06_record
3db183db-b50e-45e4-b2f2-41e0970981d0,no_nb06_record
3db3fff6-1647-41ad-b288-b529c709a385,no_nb06_record
3db4c859-f330-45fc-a2d4-968c02d04940,no_nb06_record
3dc70a21-f3be-41b2-a320-ccf0980c8f5d,no_nb06_record
3dd63995-a0c3-4af9-b764-7f7601f4363c,no_nb06_record
3dd7ab22-4f82-49f5-ae96-8cf654439b98,no_nb06_record
3dd94afc-5044-4608-bbf8-7c2dd69b9be3,no_nb06_record
3ddd89c1-0e1a-4c98-a751-a49d7591e064,no_nb06_record
3dddf4c4-25bc-4bb1-8277-b5e842898bfb,no_nb06_record
3de670f9-f59f-4651-833a-1b855d118b9e,no_nb06_record
3dedd4db-5269-4019-badf-307209547376,no_nb06_record
3df52f44-95ef-4092-a7e6-b1c85e5ae3ef,no_nb06_record
3df8842f-c5d8-48cc-93c0-685eecae5fbd,standalone_vl_invalid(loss)
3df9948b-afa1-4b25-82d3-53148b2fa27a,no_nb06_record
3dfaae61-cf1f-4295-a6a4-8d5c5f45f45f,no_nb06_record
3dfe4dcc-7edf-42c0-8efb-37044f9456d8,no_nb06_record
3e047d7e-0aef-41c2-bede-6c7f97c89d3a,no_nb06_record
3e080371-8aa7-4a82-bf98-6848ef828f78,no_nb06_record
3e0aafcc-0a13-44f0-bc6f-7cf1521be90c,no_nb06_record
3e182ab9-52b2-413c-a1f4-70f467b87474,no_nb06_record
3e182bee-6047-459b-8d64-3aa04a6fe136,no_nb06_record
3e1f10b6-7da0-4dd1-8973-fe70666b6192,no_nb06_record
3e2284a4-6729-4e60-b1f2-b3b73901766e,no_nb06_record
3e26f91f-cabe-42ea-9e05-c44a7e4c97d9,no_nb06_record
3e33bf80-4098-418a-840b-d013713dee88,no_nb06_record
3e357093-9703-4b22-9906-1f37ec948977,no_nb06_record
3e3db0c8-a155-470b-bf19-efe4b6e78726,no_nb06_record
3e47b2e8-845c-4909-8d39-5ca8bf508bd9,no_nb06_record
3e47b7d7-02a6-47f9-8377-db742b75d73b,no_nb06_record
3e498b91-dd02-4ed6-a6e6-937d9f27b2a8,no_nb06_record
3e4af701-71a6-4b7a-b988-b232e76c673c,no_nb06_record
3e5085a5-cbb8-45f3-a850-a7f08880a40b,no_nb06_record
3e51e6a1-1715-46c7-bb7a-5142712cdeef,no_nb06_record
3e56a8b1-97c9-40b1-b1e4-9a12969a203d,no_nb06_record
3e5a0ebc-1150-4c8c-a796-26f7139e16a2,no_nb06_record
3e6be9b6-970c-42ed-b60e-20ebb1b087c0,no_nb06_record
3e6bfc98-f837-495d-b8de-71e5ac026f59,no_nb06_record
3e76ac7d-3ba0-4c2a-b1c5-ce704d67efec,no_nb06_record
3e7b4dc0-0b53-4b80-b2cf-db53a91f3d28,no_nb06_record
3e85b464-082c-474a-adaa-44fa4b33ef4a,no_nb06_record
3e86f96e-270d-4b7b-97a9-da8ede9899d7,no_nb06_record
3e8a9fe2-f7de-4dd9-a72c-74aae675d605,no_nb06_record
3e8f913d-e649-415c-9bf3-bd9e5e0b8fcb,no_nb06_record
3e91bfa6-3031-47dc-8248-a0e11d9cdaf5,no_nb06_record
3e96588a-18d3-4989-92ec-cb9873892e2d,no_nb06_record
3e9fd917-6ff1-403c-b20c-d32587f47c3b,no_nb06_record
3eab7ed8-d4df-4ba7-8848-c5a0e121421d,no_nb06_record
3ebe9606-d655-404b-ba5d-a8ae311dfe62,no_nb06_record
3ecf5c88-9b54-43cc-b47c-8523b0e80519,no_nb06_record
3ed0d909-f548-409f-84ad-99d836f634c7,no_nb06_record
3edb2568-de4b-465e-b374-87b4e16f831c,no_nb06_record
3ee1f944-aa80-4c55-af68-abd40f168135,no_nb06_record
3ee4cc04-b779-4ad0-80b9-a1c73bc31182,no_nb06_record
3ee4d550-61f2-4f33-9f51-1a7a2ed55b83,no_nb06_record
3ee6c0cd-6343-42a4-89aa-eadf66143763,no_nb06_record
3ee7b10a-b275-40a9-a919-0b2e340c73c2,no_nb06_record
3ee89d01-38a5-4a47-aadd-cde5fe37b554,no_nb06_record
3ef38c14-9696-459d-9789-60049df190d0,no_nb06_record
3efc1c28-8258-4746-9cda-7b2495acc25e,no_nb06_record
3f00bc69-dd09-4ae8-894b-85a3fe59d39f,standalone_vl_invalid(loss)
3f022c7d-8428-4701-8bba-bfd3b17631bd,no_nb06_record
3f0692a5-81e2-4932-9884-4b7d9d3e685a,standalone_vl_invalid(loss)
3f0beae3-2550-4a66-9dd4-f5af1a78fd9f,no_nb06_record
3f13ce54-3779-4f81-ab0d-278246f28267,no_nb06_record
3f16bace-85f3-4390-b3d7-cb7782aa1a48,no_nb06_record
3f173ccd-2e52-4542-9547-df5a42b7b223,no_nb06_record
3f1a8316-b041-4321-b956-49f606515046,no_nb06_record
3f233b09-e027-47f7-927a-43215575d99d,no_nb06_record
3f273846-6e9e-4bb5-b2be-b5b4a1327219,no_nb06_record
3f29d884-f449-415b-98c7-6bf361485424,no_nb06_record
3f3b6cd3-ae1f-45f4-973e-6e86e59ba437,no_nb06_record
3f4d307c-3904-4f3d-b571-216646112db4,no_nb06_record
3f514a6c-6924-41d9-a6f2-b49885835b95,no_nb06_record
3f52824c-51c2-477c-a260-6c27ae6a60bb,no_nb06_record
3f534c32-e4af-4fda-a990-23065094698a,no_nb06_record
3f5f28a2-3976-424a-acf2-297779739356,no_nb06_record
3f63b128-5394-4e11-86b0-5d78ccc978a7,no_nb06_record
3f6ee45d-fdb2-4705-9e56-6ca143c2c33a,no_nb06_record
3f74001c-3554-4c54-bd86-c66208563316,no_nb06_record
3f7873e9-9a07-4189-b7e5-db2a7dadf7ad,no_nb06_record
3f80bd47-b3d4-465d-b744-bbbae8a50154,no_nb06_record
3f82bb4d-7d9d-4063-a461-95913119d68a,no_nb06_record
3f8d506e-88b0-49cc-b70f-c4a5d06966f2,no_nb06_record
3f93b6a7-15a0-4e80-b6c8-2e2bbbf14c8f,no_nb06_record
3f9d2ce7-ac1c-4faa-806b-8949a05ee4c5,no_nb06_record
3fa25d91-f48d-46a0-91f1-d0ec3a195c91,no_nb06_record
3fa27eb2-f528-4e2b-a2e6-9c02f35afb73,no_nb06_record
3fa89a1d-dbea-4561-957b-903a659adb83,no_nb06_record
3fabfe90-3e48-43a9-a147-d274cbb41f7d,no_nb06_record
3fc47b87-2001-4c92-9f7b-0e4d9df29285,no_nb06_record
3fcbc981-5858-46c4-9bef-9f87c68c0bc2,no_nb06_record
3fce1fa6-7fd2-4c31-a498-04b7670fa82f,no_nb06_record
3fd3f0fb-75f3-48c9-9a0b-1484fe859038,no_nb06_record
3fd8f091-fc89-422f-a5dd-4be7f60457d2,no_nb06_record
3fdb31aa-1d92-4540-a7e0-9eae179dd914,no_nb06_record
3fdd72f1-3edf-43f5-b101-90a11c99a12f,no_nb06_record
3feaf6d7-8b21-4db1-a097-fa8a2b680a89,no_nb06_record
3ff2a925-8d4a-4da3-bf52-edbded09fa7c,no_nb06_record
3ff5dd23-9422-43a0-b4e0-f64713e1201b,no_nb06_record
40039ba6-5538-4f2a-a266-9e8f75cbaac1,no_nb06_record
4003e4a3-78a9-43a4-87dd-d96252d9125a,no_nb06_record
400827d0-e7cf-4b9f-8d57-5d86cc911eaa,no_nb06_record
4008598f-6f35-4835-ad03-26c205946a27,no_nb06_record
400d192b-65f9-4a54-a435-c6f07f0465a8,no_nb06_record
40126e89-902f-48b0-9228-ab32b6bb6732,no_nb06_record
403005ac-9482-4ee7-b75b-81bfe576dab8,no_nb06_record
404399bc-da3f-4f48-987d-e3bc171c9334,no_nb06_record
404a4e0d-86cb-4f73-8ad0-00d208509337,no_nb06_record
404abee0-1b11-4caa-a178-e4c39d571482,no_nb06_record
404c6c51-68c7-4fa9-8742-b508749153bf,no_nb06_record
404caaab-3746-43bf-a61e-23c81187ef03,no_nb06_record
404db832-8ebd-477a-af15-78071728f070,no_nb06_record
40570246-1699-4bfd-8030-fcd67245fcad,no_nb06_record
4074b3ef-fc6c-47b8-8693-313dcce17d6e,no_nb06_record
4080bb21-81d5-4f52-a8bd-2f470f4735f0,no_nb06_record
4081c0ab-3acf-402d-9bfd-55df3a75764a,no_nb06_record
408492a0-3c91-4f76-81e0-39fb76833561,no_nb06_record
40899df1-f78e-473a-aa02-c964eb42f439,no_nb06_record
4089c341-70d9-483a-88e4-08ef28c2dba2,no_nb06_record
4095c391-a691-4d30-9ff7-9e62b6c9482f,no_nb06_record
409941b5-a145-445e-aff5-1f5a32cd9547,no_nb06_record
409b15aa-84c7-4cdf-bd70-766488067c18,no_nb06_record
409f624a-5597-476f-a1a6-6f82bfb20ac2,no_nb06_record
40a87be8-46a6-45ba-8f52-927a8f735c69,no_nb06_record
40a9ea9e-0edb-49f7-a440-6aee3015961b,no_nb06_record
40b1f805-f007-4862-8f72-f02c7012046e,no_nb06_record
40b30d1b-9bf2-4163-935d-f25c6364adac,no_nb06_record
40b8763c-7291-4c2a-b4b8-aee45c493849,no_nb06_record
40bed800-6d9b-46b0-b8ab-7defba97b8f2,no_nb06_record
40bfa1a6-15e4-4297-a76f-753d84b7d8a6,no_nb06_record
40c0be07-1754-46f4-98b2-22ffd8437d4c,no_nb06_record
40d1d7ac-2e15-4231-a1c1-8aa496dbf324,no_nb06_record
40f202a5-3b30-4742-9743-50693516dc8f,standalone_vl_invalid(vulnerability)
40fe624f-bd3e-4a25-b26c-e1528ca98d93,no_nb06_record
410d33d7-c6d6-4666-9e2b-958f1f3f12aa,no_nb06_record
41148661-f32b-4eff-abe4-be74102973ad,no_nb06_record
411bb221-6f37-4fd6-852d-458546d7025f,standalone_vl_invalid(vulnerability)
411f4f2d-b977-4cf8-8528-d5bd3d269ec3,no_nb06_record
4125305b-0b14-45d8-bbc2-896713c4b0d5,no_nb06_record
413174ce-fc61-42eb-99e5-41a96c9fda2f,no_nb06_record
413542d7-e249-46f9-9674-1e291a7ab1c6,no_nb06_record
413607a1-dc74-41cf-a488-78eea189513d,no_nb06_record
41437852-a1c3-4e9c-91c0-db610eb3e500,no_nb06_record
414b347d-a237-4410-80e4-607a94ec5b6f,no_nb06_record
414ffa42-b698-4d06-aed4-255d20e6dc62,no_nb06_record
41502806-a807-4d74-a109-08988288ea39,no_nb06_record
415365e7-cc88-42b9-99e5-e0870908da7f,no_nb06_record
4156d5eb-7626-4442-b112-6d52d94f4079,no_nb06_record
415c3d33-4875-4760-bb12-ee05d839e18c,no_nb06_record
41657887-3cc6-492b-9674-cfa3733533b4,no_nb06_record
41677a7b-14dc-4119-a6c1-af5782f4847f,no_nb06_record
416c3faf-2700-4bbc-9f96-5ab016b9df64,no_nb06_record
416c94c3-d161-48ea-b87c-b1cc9d724afd,no_nb06_record
